origin,surface,key,file,disposition,player_visible,localization,note
installed,generic_actions,request_war_entry,hundred_years_war.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,reroll_avatar,hindu_branches.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,reshape_bureaucracy,middle_kingdom.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,restore_rome_primacy,D008_orthodox.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,restrict_peranakan_trading_rights,decline_of_majapahit_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,revoke_shugo_office,japanese_shogunate.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,revoke_town_rights,revoke_town_rights.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,roman_festivals,D008_fate_of_the_phoenix_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rot_declare_conquest_ambition,rise_of_timur.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rot_plan_invasion,rise_of_timur.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rot_promote_regional_culture,rise_of_timur.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rot_reform_into_monarchy,rise_of_timur.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rot_select_core_region,rise_of_timur.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rt_push_for_humanist,religious_turmoil_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rt_push_for_spiritualist,religious_turmoil_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rt_support_conversion_efforts,religious_turmoil_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rtr_appease_the_court,red_turban_rebellions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rtr_call_loyalists_to_arms,red_turban_rebellions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rtr_declare_independence,red_turban_rebellions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rtr_declare_war_for_regional_supremacy,red_turban_rebellions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rtr_grant_titles,red_turban_rebellions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rtr_join_chinese_defense,red_turban_rebellions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rtr_negotiate_with_rebels,red_turban_rebellions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rtr_rein_in_area,red_turban_rebellions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rtr_rekindle_revolt,red_turban_rebellions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rtr_support_faction,red_turban_rebellions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,sacrifice_noble_blood,mayan.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,sc_ask_help_from_the_burghers,succession_crisis_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,sc_ask_help_from_the_clergy,succession_crisis_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,sc_ask_help_from_the_nobility,succession_crisis_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,sc_commission_dynastic_history,succession_crisis_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,sc_seek_foreign_aid,succession_crisis_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,schism_demand_support_from_one_pope,western_schism.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,schism_show_support_for_one_pope,western_schism.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,schism_show_unity_of_faith,western_schism.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,seek_alliance_with_overlord_rival,colonial_revolution.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,seek_relations_with_the_byzantines,rise_of_the_ottomans.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,segregate_the_infected,black_death.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,select_omen,invoke_omen.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,select_omen_god,invoke_omen.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,sell_work_of_art_to_estates,sell_work_of_art_to_estates.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,send_food_aid,little_ice_age_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,sengoku_ask_for_hostage,sengoku.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,sengoku_attempt_imperial_restoration,sengoku.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,sengoku_force_end_war,sengoku.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,sengoku_increment_recruitment,sengoku.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,sengoku_limit_clans_autonomy,sengoku.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,sengoku_offer_hostage,sengoku.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,sengoku_proclaim_clan_independence,sengoku.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,sengoku_prove_heritage,sengoku.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,sengoku_revoke_clans_land,sengoku.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,sengoku_summon_to_court,sengoku.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,set_province_capital,province_capital.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,settle_country,settle_country.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,sponsor_sin_forgiveness,black_death.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,sponsor_spiritual_protection,great_pestilence.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,sponsor_the_reformation,reformation.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,sponsor_troop_feast,D008_fate_of_the_phoenix_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,spread_reformation_through_trade,reformation.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,spread_revolutionary_sentiment,the_revolution.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,start_a_treasure_voyage,chinese_treasure_voyages.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,start_exploration,explorers.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,steppe_horde_to_monarchy,government_conversions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,stop_blame_the_minorities,black_death.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,stop_close_the_borders,black_death.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,stop_control_the_food_market,black_death.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,stop_disfavoring_sect,sects.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,stop_favoring_god,hindu_branches.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,stop_hide_from_black_death,black_death.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,stop_isolate_cities_black_death,black_death.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,stop_no_contact_with_outsiders,great_pestilence.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,stop_procure_remedies,black_death.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,stop_promoting_sect,sects.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,stop_segregate_the_infected,black_death.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,stop_sponsor_sin_forgiveness,black_death.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,stop_sponsor_spiritual_protection,great_pestilence.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,stop_strict_quarantines,black_death.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,stop_violate_treaty_of_tordesillas,treaty_of_tordesillas.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,strengthen_ministry,middle_kingdom.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,strengthen_neighbor_relations,fall_of_delhi.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,strict_quarantines,black_death.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,study_islamic_texts,piety.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,subjugate_high_kingship_member,high_kingship_of_ireland.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,summon_mystic,church_power.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,summon_patriarchate_member,D008_fate_of_the_phoenix_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,summon_the_strojnici_council,church_power.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,support_the_krstjani_monasteries,church_power.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,suppress_foreign_revolutionaries,the_revolution.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,take_estate_loan,take_bank_loan.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,theocracy_to_monarchy,government_conversions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,theocracy_to_republic,government_conversions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,third_rome,autocephalous_patriarchates.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,tordesillas_claim_area,treaty_of_tordesillas.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,tordesillas_claim_conflicting_area,treaty_of_tordesillas.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,tordesillas_demand_transfer_colony,treaty_of_tordesillas.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,tordesillas_free_claim_area,treaty_of_tordesillas.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,tordesillas_move_the_line,treaty_of_tordesillas.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,tordesillas_push_to_settle_treaty,treaty_of_tordesillas.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,tordesillas_revoke_claim,treaty_of_tordesillas.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,tordesillas_swap_claim,treaty_of_tordesillas.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,tordesillas_swap_sides,treaty_of_tordesillas.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,tordesillas_upheld_treaty_relevance,treaty_of_tordesillas.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,train_admiral,train_admiral.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,train_general,train_general.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,tribal_to_monarchy,government_conversions.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,unban_conversion_of_adipatis,decline_of_majapahit_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,union_bribe,io_parliament_bribes.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,union_call_organization_parliament,io_parliament_bribes.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,unrestrict_peranakan_trading_rights,decline_of_majapahit_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,violate_treaty_of_tordesillas,treaty_of_tordesillas.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,vote_in_organization_parliament,io_parliament.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,withdraw_from_organization_treasury,international_organizations.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,wotr_bribe_garrison,war_of_the_roses_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
antiquitas,peace_treaties,antq_treaty_demand_tribute,00_antiquitas_m9.txt,active_ancient,yes,antiquitas,Ancient subject or tribute settlement.
antiquitas,peace_treaties,antq_treaty_impose_client_king,00_antiquitas_m9.txt,active_ancient,yes,antiquitas,Ancient subject or tribute settlement.
antiquitas,peace_treaties,antq_treaty_impose_satrapy,00_antiquitas_m9.txt,active_ancient,yes,antiquitas,Ancient subject or tribute settlement.
installed,peace_treaties,abandon_colonial_claim,abandon_colonial_claim.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,abandon_colonies,abandon_colonies.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,abandon_piracy,abandon_piracy.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,assume_union_senority,assume_union_senority.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,block_foreign_building_treaty,block_foreign_buildings.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,break_from_tatar_yoke,break_from_tatar_yoke.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,break_from_union,break_from_union.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,cancel_debt,cancel_debt.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,challenge_league_leadership_peace_treaty,italian_wars_peace_treaties.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,chi_recapture_emperor,recapture_emperor.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,claim_french_throne,claim_french_throne.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,claim_timurid_empire,claim_timurid_empire.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,disband_kontor,disband_kontor.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,dismantle_fortifications,dismantle_fort.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,dissolve_coalition,dissolve_coalition.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,dissolve_hanseatic_league_peace_deal,dissolve_hanseatic_league.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,dissolve_league_peace_deal,dissolve_league.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,dissolve_tatar_yoke,dissolve_tatar_yoke.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,execute_ruler,execute_ruler.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,force_convert,force_convert.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,force_revolution,force_revolution.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,force_tributary,force_tributary.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,hegemon_demand_force_change_court_language,hegemon_demands.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,hegemon_demand_force_divert_trade,hegemon_demands.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,hegemon_demand_force_embargo,hegemon_demands.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,hegemon_demand_violate_sovereignty,hegemon_demands.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,high_kingship_overthrow,high_kingship_overthrow.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,league_of_public_weal_appanage_victory,league_of_public_weal_appanage.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,league_of_public_weal_royalist_victory,league_of_public_weal_royalist.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,peace_claim_confederation_leadership,jurchen_confederation_treaties.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,peace_claim_delhi,delhi_peace_treaties.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,peace_destroy_autocephalous_patriarchate,destroy_autocephalous_patriarchate.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,peace_dismantle_hre,dismantle_hre.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,peace_expand_clan_influence,expand_clan_influence.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,peace_force_into_jurchen_confederation,jurchen_confederation_treaties.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,peace_force_renounce_ilkhan_claim,force_renounce_ilkhan_claim.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,peace_gag_force_faction_change,guelphs_and_ghibellines.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,peace_gain_clan_autonomy,gain_clan_autonomy.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,peace_humiliate,humiliate.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,peace_leave_the_hre,leave_the_hre.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,peace_mandate_of_heaven,take_mandate_of_heaven.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,peace_nanbokuchou_force_imperial_abdication,nanbokuchou_force_imperial_abdication.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,peace_reintegrate_revolter,delhi_peace_treaties.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,peace_revoke_clan_autonomy,revoke_clan_autonomy.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,peace_seize_opposition_leadership,peace_seize_opposition_leadership.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,peace_take_over_market_center,take_over_market_center.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,peace_take_shogunate,take_shogunate.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,punish_chinese_expedition_foes,punish_chinese_enemies.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,reinstate_the_monarchy,reinstate_the_monarchy.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,religious_supremacy,religious_supremacy.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,rtr_demand_all_chinese_territories,rtr_rein_in_rebellion.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,rtr_demand_complete_annexation,rtr_rein_in_rebellion.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,rtr_demand_occupied_territories,rtr_rein_in_rebellion.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,rtr_rein_in_rebellion,rtr_rein_in_rebellion.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,scaligeri_victory,scaligeri_peace_treaties.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,sound_toll_exemption,sound_toll_exemption.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,steal_maps_treaty,steal_maps_treaty.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,steal_pops,steal_pops.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,subjugate_natives,subjugate_natives.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,subjugate_neighbor_native,subjugate_neighbor_native.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,supress_hussite_faith,hussite_wars_pt.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,ver_florentine_demands,scaligeri_peace_treaties.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,ver_milanese_demands,scaligeri_peace_treaties.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,peace_treaties,ver_venetian_demands,scaligeri_peace_treaties.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,scripted_diplomatic_objectives,hre_improve_with_electors,hre_emperorship.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,scripted_diplomatic_objectives,hre_theocracy_improve_papal_relations,hre_emperorship.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,scripted_diplomatic_objectives,jap_clan_improve_opinion_with_emperor,japanese_clan_spying.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,scripted_diplomatic_objectives,jap_clan_nanbokucho_alliance,japanese_clan_spying.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,scripted_diplomatic_objectives,jap_clan_spy_objective,japanese_clan_spying.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
antiquitas,subject_types,antq_autonomous_city,00_antiquitas_m9_subjects.txt,active_ancient,yes,antiquitas,Ancient subject contract.
antiquitas,subject_types,antq_client_kingdom,00_antiquitas_m9_subjects.txt,active_ancient,yes,antiquitas,Ancient subject contract.
antiquitas,subject_types,antq_foederati,00_antiquitas_m9_subjects.txt,active_ancient,yes,antiquitas,Ancient subject contract.
antiquitas,subject_types,antq_satrapy,00_antiquitas_m9_subjects.txt,active_ancient,yes,antiquitas,Ancient subject contract.
antiquitas,subject_types,antq_tributary,00_antiquitas_m9_subjects.txt,active_ancient,yes,antiquitas,Ancient subject contract.
installed,subject_types,appanage,appanage.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,subject_types,colonial_nation,colonial_nation.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,subject_types,conquistador,conquistador.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,subject_types,direct_imperial_free_city,hre.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,subject_types,dominion,dominion.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,subject_types,fiefdom,fiefdom.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,subject_types,hanseatic_member,hanseatic_member.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,subject_types,imperial_free_city,hre.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,subject_types,maha_samanta,samanta.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,subject_types,march,march.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,subject_types,pradhana_maha_samanta,samanta.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,subject_types,pronoia,D008_pronoia.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,subject_types,samanta,samanta.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,subject_types,secessionists,secessionists.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,subject_types,state_bank,state_bank.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,subject_types,trade_company,trade_company.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
